query,rank,precision,recall
parenting advice and raising children,47,0.957447,0.957447
parenting advice and raising children,48,0.9375,0.957447
parenting advice and raising children,49,0.938776,0.978723
parenting advice and raising children,50,0.94,1.0
feminism and gender equality in 2020,1,0.0,0.0
feminism and gender equality in 2020,2,0.5,0.058824
feminism and gender equality in 2020,3,0.666667,0.117647
feminism and gender equality in 2020,4,0.5,0.117647
feminism and gender equality in 2020,5,0.4,0.117647
feminism and gender equality in 2020,6,0.333333,0.117647
feminism and gender equality in 2020,7,0.428571,0.176471
feminism and gender equality in 2020,8,0.5,0.235294
feminism and gender equality in 2020,9,0.444444,0.235294
feminism and gender equality in 2020,10,0.4,0.235294
feminism and gender equality in 2020,11,0.363636,0.235294
feminism and gender equality in 2020,12,0.416667,0.294118
feminism and gender equality in 2020,13,0.461538,0.352941
feminism and gender equality in 2020,14,0.428571,0.352941
feminism and gender equality in 2020,15,0.466667,0.411765
feminism and gender equality in 2020,16,0.5,0.470588
feminism and gender equality in 2020,17,0.529412,0.529412
feminism and gender equality in 2020,18,0.555556,0.588235
feminism and gender equality in 2020,19,0.526316,0.588235
feminism and gender equality in 2020,20,0.55,0.647059
feminism and gender equality in 2020,21,0.52381,0.647059
feminism and gender equality in 2020,22,0.5,0.647059
feminism and gender equality in 2020,23,0.478261,0.647059
feminism and gender equality in 2020,24,0.5,0.705882
feminism and gender equality in 2020,25,0.48,0.705882
feminism and gender equality in 2020,26,0.461538,0.705882
feminism and gender equality in 2020,27,0.444444,0.705882
feminism and gender equality in 2020,28,0.464286,0.764706
feminism and gender equality in 2020,29,0.448276,0.764706
feminism and gender equality in 2020,30,0.466667,0.823529
feminism and gender equality in 2020,31,0.466667,0.823529
feminism and gender equality in 2020,32,0.451613,0.823529
feminism and gender equality in 2020,33,0.4375,0.823529
feminism and gender equality in 2020,34,0.424242,0.823529
feminism and gender equality in 2020,35,0.411765,0.823529
feminism and gender equality in 2020,36,0.4,0.823529
feminism and gender equality in 2020,37,0.388889,0.823529
feminism and gender equality in 2020,38,0.405405,0.882353
feminism and gender equality in 2020,39,0.394737,0.882353
feminism and gender equality in 2020,40,0.384615,0.882353
feminism and gender equality in 2020,41,0.375,0.882353
feminism and gender equality in 2020,42,0.390244,0.941176
feminism and gender equality in 2020,43,0.380952,0.941176
feminism and gender equality in 2020,44,0.372093,0.941176
feminism and gender equality in 2020,45,0.386364,1.0
feminism and gender equality in 2020,46,0.377778,1.0
feminism and gender equality in 2020,47,0.369565,1.0
feminism and gender equality in 2020,48,0.361702,1.0
feminism and gender equality in 2020,49,0.354167,1.0
feminism and gender equality in 2020,50,0.346939,1.0
religion spirituality and finding meaning in life,1,1.0,0.022222
religion spirituality and finding meaning in life,2,1.0,0.044444
religion spirituality and finding meaning in life,3,1.0,0.066667
religion spirituality and finding meaning in life,4,1.0,0.088889
religion spirituality and finding meaning in life,5,0.8,0.088889
religion spirituality and finding meaning in life,6,0.833333,0.111111
religion spirituality and finding meaning in life,7,0.857143,0.133333
religion spirituality and finding meaning in life,8,0.75,0.133333
religion spirituality and finding meaning in life,9,0.777778,0.155556
religion spirituality and finding meaning in life,10,0.8,0.177778
religion spirituality and finding meaning in life,11,0.727273,0.177778
religion spirituality and finding meaning in life,12,0.75,0.2
religion spirituality and finding meaning in life,13,0.769231,0.222222
religion spirituality and finding meaning in life,14,0.785714,0.244444
religion spirituality and finding meaning in life,15,0.8,0.266667
religion spirituality and finding meaning in life,16,0.8125,0.288889
religion spirituality and finding meaning in life,17,0.823529,0.311111
religion spirituality and finding meaning in life,18,0.833333,0.333333
religion spirituality and finding meaning in life,19,0.842105,0.355556
religion spirituality and finding meaning in life,20,0.85,0.377778
religion spirituality and finding meaning in life,21,0.857143,0.4
religion spirituality and finding meaning in life,22,0.863636,0.422222
religion spirituality and finding meaning in life,23,0.869565,0.444444
religion spirituality and finding meaning in life,24,0.875,0.466667
religion spirituality and finding meaning in life,25,0.88,0.488889
religion spirituality and finding meaning in life,26,0.884615,0.511111
religion spirituality and finding meaning in life,27,0.888889,0.533333
religion spirituality and finding meaning in life,28,0.892857,0.555556
religion spirituality and finding meaning in life,29,0.896552,0.577778
religion spirituality and finding meaning in life,30,0.9,0.6
religion spirituality and finding meaning in life,31,0.903226,0.622222
religion spirituality and finding meaning in life,32,0.90625,0.644444
religion spirituality and finding meaning in life,33,0.909091,0.666667
religion spirituality and finding meaning in life,34,0.911765,0.688889
religion spirituality and finding meaning in life,35,0.914286,0.711111
religion spirituality and finding meaning in life,36,0.916667,0.733333
religion spirituality and finding meaning in life,37,0.918919,0.755556
religion spirituality and finding meaning in life,38,0.921053,0.777778
religion spirituality and finding meaning in life,39,0.897436,0.777778
religion spirituality and finding meaning in life,40,0.9,0.8
religion spirituality and finding meaning in life,41,0.878049,0.8
religion spirituality and finding meaning in life,42,0.880952,0.822222
religion spirituality and finding meaning in life,43,0.883721,0.844444
religion spirituality and finding meaning in life,44,0.886364,0.866667
religion spirituality and finding meaning in life,45,0.888889,0.888889
religion spirituality and finding meaning in life,46,0.891304,0.911111
religion spirituality and finding meaning in life,47,0.893617,0.933333
religion spirituality and finding meaning in life,48,0.895833,0.955556
religion spirituality and finding meaning in life,49,0.897959,0.977778
religion spirituality and finding meaning in life,50,0.9,1.0
loneliness epidemic and the decline of community,1,1.0,0.02381
loneliness epidemic and the decline of community,2,1.0,0.047619
loneliness epidemic and the decline of community,3,1.0,0.071429
loneliness epidemic and the decline of community,4,1.0,0.095238
loneliness epidemic and the decline of community,5,1.0,0.119048
loneliness epidemic and the decline of community,6,1.0,0.142857
loneliness epidemic and the decline of community,7,1.0,0.166667
loneliness epidemic and the decline of community,8,1.0,0.190476
loneliness epidemic and the decline of community,9,1.0,0.214286
loneliness epidemic and the decline of community,10,1.0,0.238095
loneliness epidemic and the decline of community,11,1.0,0.261905
loneliness epidemic and the decline of community,12,0.916667,0.261905
loneliness epidemic and the decline of community,13,0.923077,0.285714
loneliness epidemic and the decline of community,14,0.928571,0.309524
loneliness epidemic and the decline of community,15,0.933333,0.333333
loneliness epidemic and the decline of community,16,0.9375,0.357143
loneliness epidemic and the decline of community,17,0.941176,0.380952
loneliness epidemic and the decline of community,18,0.944444,0.404762
loneliness epidemic and the decline of community,19,0.947368,0.428571
loneliness epidemic and the decline of community,20,0.95,0.452381
loneliness epidemic and the decline of community,21,0.952381,0.47619
loneliness epidemic and the decline of community,22,0.954545,0.5
loneliness epidemic and the decline of community,23,0.956522,0.52381
loneliness epidemic and the decline of community,24,0.958333,0.547619
loneliness epidemic and the decline of community,25,0.92,0.547619
loneliness epidemic and the decline of community,26,0.923077,0.571429
loneliness epidemic and the decline of community,27,0.925926,0.595238
loneliness epidemic and the decline of community,28,0.928571,0.619048
loneliness epidemic and the decline of community,29,0.931034,0.642857
loneliness epidemic and the decline of community,30,0.933333,0.666667
loneliness epidemic and the decline of community,31,0.935484,0.690476
loneliness epidemic and the decline of community,32,0.9375,0.714286
loneliness epidemic and the decline of community,33,0.909091,0.714286
loneliness epidemic and the decline of community,34,0.882353,0.714286
loneliness epidemic and the decline of community,35,0.885714,0.738095
loneliness epidemic and the decline of community,36,0.861111,0.738095
loneliness epidemic and the decline of community,37,0.864865,0.761905
loneliness epidemic and the decline of community,38,0.868421,0.785714
loneliness epidemic and the decline of community,39,0.871795,0.809524
loneliness epidemic and the decline of community,40,0.875,0.833333
loneliness epidemic and the decline of community,41,0.878049,0.857143
loneliness epidemic and the decline of community,42,0.880952,0.880952
loneliness epidemic and the decline of community,43,0.883721,0.904762
loneliness epidemic and the decline of community,44,0.886364,0.928571
loneliness epidemic and the decline of community,45,0.866667,0.928571
loneliness epidemic and the decline of community,46,0.866667,0.928571
loneliness epidemic and the decline of community,47,0.869565,0.952381
loneliness epidemic and the decline of community,48,0.87234,0.97619
loneliness epidemic and the decline of community,49,0.854167,0.97619
loneliness epidemic and the decline of community,50,0.857143,1.0
true history of slavery and its lasting legacy,1,1.0,0.04
true history of slavery and its lasting legacy,2,1.0,0.08
true history of slavery and its lasting legacy,3,0.666667,0.08
true history of slavery and its lasting legacy,4,0.75,0.12
true history of slavery and its lasting legacy,5,0.8,0.16
true history of slavery and its lasting legacy,6,0.833333,0.2
true history of slavery and its lasting legacy,7,0.714286,0.2
true history of slavery and its lasting legacy,8,0.75,0.24
true history of slavery and its lasting legacy,9,0.777778,0.28
true history of slavery and its lasting legacy,10,0.8,0.32
true history of slavery and its lasting legacy,11,0.727273,0.32
true history of slavery and its lasting legacy,12,0.727273,0.32
true history of slavery and its lasting legacy,13,0.666667,0.32
true history of slavery and its lasting legacy,14,0.615385,0.32
true history of slavery and its lasting legacy,15,0.571429,0.32
true history of slavery and its lasting legacy,16,0.571429,0.32
true history of slavery and its lasting legacy,17,0.6,0.36
true history of slavery and its lasting legacy,18,0.5625,0.36
true history of slavery and its lasting legacy,19,0.588235,0.4
true history of slavery and its lasting legacy,20,0.555556,0.4
true history of slavery and its lasting legacy,21,0.578947,0.44
true history of slavery and its lasting legacy,22,0.55,0.44
true history of slavery and its lasting legacy,23,0.571429,0.48
true history of slavery and its lasting legacy,24,0.545455,0.48
true history of slavery and its lasting legacy,25,0.565217,0.52
true history of slavery and its lasting legacy,26,0.583333,0.56
true history of slavery and its lasting legacy,27,0.6,0.6
true history of slavery and its lasting legacy,28,0.576923,0.6
true history of slavery and its lasting legacy,29,0.555556,0.6
true history of slavery and its lasting legacy,30,0.535714,0.6
true history of slavery and its lasting legacy,31,0.517241,0.6
true history of slavery and its lasting legacy,32,0.5,0.6
true history of slavery and its lasting legacy,33,0.516129,0.64
true history of slavery and its lasting legacy,34,0.53125,0.68
true history of slavery and its lasting legacy,35,0.515152,0.68
true history of slavery and its lasting legacy,36,0.515152,0.68
true history of slavery and its lasting legacy,37,0.5,0.68
true history of slavery and its lasting legacy,38,0.514286,0.72
true history of slavery and its lasting legacy,39,0.527778,0.76
true history of slavery and its lasting legacy,40,0.527778,0.76
true history of slavery and its lasting legacy,41,0.513514,0.76
true history of slavery and its lasting legacy,42,0.526316,0.8
true history of slavery and its lasting legacy,43,0.538462,0.84
true history of slavery and its lasting legacy,44,0.525,0.84
true history of slavery and its lasting legacy,45,0.536585,0.88
true history of slavery and its lasting legacy,46,0.547619,0.92
true history of slavery and its lasting legacy,47,0.547619,0.92
true history of slavery and its lasting legacy,48,0.534884,0.92
true history of slavery and its lasting legacy,49,0.545455,0.96
true history of slavery and its lasting legacy,50,0.555556,1.0
generational differences between millennials and Gen Z,1,1.0,0.020408
generational differences between millennials and Gen Z,2,1.0,0.040816
generational differences between millennials and Gen Z,3,1.0,0.061224
generational differences between millennials and Gen Z,4,1.0,0.081633
generational differences between millennials and Gen Z,5,1.0,0.102041
generational differences between millennials and Gen Z,6,1.0,0.122449
generational differences between millennials and Gen Z,7,1.0,0.142857
generational differences between millennials and Gen Z,8,1.0,0.163265
generational differences between millennials and Gen Z,9,1.0,0.183673
generational differences between millennials and Gen Z,10,1.0,0.204082
generational differences between millennials and Gen Z,11,1.0,0.22449
generational differences between millennials and Gen Z,12,1.0,0.244898
generational differences between millennials and Gen Z,13,1.0,0.265306
generational differences between millennials and Gen Z,14,1.0,0.285714
generational differences between millennials and Gen Z,15,1.0,0.306122
generational differences between millennials and Gen Z,16,1.0,0.326531
generational differences between millennials and Gen Z,17,1.0,0.346939
generational differences between millennials and Gen Z,18,1.0,0.367347
generational differences between millennials and Gen Z,19,1.0,0.387755
generational differences between millennials and Gen Z,20,1.0,0.408163
generational differences between millennials and Gen Z,21,1.0,0.428571
generational differences between millennials and Gen Z,22,1.0,0.44898
generational differences between millennials and Gen Z,23,1.0,0.469388
generational differences between millennials and Gen Z,24,1.0,0.489796
generational differences between millennials and Gen Z,25,1.0,0.510204
generational differences between millennials and Gen Z,26,1.0,0.530612
generational differences between millennials and Gen Z,27,1.0,0.55102
generational differences between millennials and Gen Z,28,1.0,0.571429
generational differences between millennials and Gen Z,29,1.0,0.591837
generational differences between millennials and Gen Z,30,1.0,0.612245
generational differences between millennials and Gen Z,31,1.0,0.632653
generational differences between millennials and Gen Z,32,1.0,0.653061
generational differences between millennials and Gen Z,33,1.0,0.673469
generational differences between millennials and Gen Z,34,1.0,0.693878
generational differences between millennials and Gen Z,35,1.0,0.714286
generational differences between millennials and Gen Z,36,1.0,0.734694
generational differences between millennials and Gen Z,37,1.0,0.755102
generational differences between millennials and Gen Z,38,1.0,0.77551
generational differences between millennials and Gen Z,39,1.0,0.795918
generational differences between millennials and Gen Z,40,1.0,0.816327
generational differences between millennials and Gen Z,41,1.0,0.816327
generational differences between millennials and Gen Z,42,1.0,0.836735
generational differences between millennials and Gen Z,43,1.0,0.857143
generational differences between millennials and Gen Z,44,1.0,0.877551
generational differences between millennials and Gen Z,45,1.0,0.897959
generational differences between millennials and Gen Z,46,1.0,0.918367
generational differences between millennials and Gen Z,47,1.0,0.938776
generational differences between millennials and Gen Z,48,1.0,0.959184
generational differences between millennials and Gen Z,49,1.0,0.979592
generational differences between millennials and Gen Z,50,1.0,1.0
NBA bubble season and LeBron James,1,1.0,0.02
NBA bubble season and LeBron James,2,1.0,0.04
NBA bubble season and LeBron James,3,1.0,0.06
NBA bubble season and LeBron James,4,1.0,0.08
NBA bubble season and LeBron James,5,1.0,0.1
NBA bubble season and LeBron James,6,1.0,0.12
NBA bubble season and LeBron James,7,1.0,0.14
NBA bubble season and LeBron James,8,1.0,0.16
NBA bubble season and LeBron James,9,1.0,0.18
NBA bubble season and LeBron James,10,1.0,0.2
NBA bubble season and LeBron James,11,1.0,0.22
NBA bubble season and LeBron James,12,1.0,0.24
NBA bubble season and LeBron James,13,1.0,0.26
NBA bubble season and LeBron James,14,1.0,0.28
NBA bubble season and LeBron James,15,1.0,0.3
NBA bubble season and LeBron James,16,1.0,0.32
NBA bubble season and LeBron James,17,1.0,0.34
NBA bubble season and LeBron James,18,1.0,0.36
NBA bubble season and LeBron James,19,1.0,0.38
NBA bubble season and LeBron James,20,1.0,0.4
NBA bubble season and LeBron James,21,1.0,0.42
NBA bubble season and LeBron James,22,1.0,0.44
NBA bubble season and LeBron James,23,1.0,0.46
NBA bubble season and LeBron James,24,1.0,0.48
NBA bubble season and LeBron James,25,1.0,0.5
NBA bubble season and LeBron James,26,1.0,0.52
NBA bubble season and LeBron James,27,1.0,0.54
NBA bubble season and LeBron James,28,1.0,0.56
NBA bubble season and LeBron James,29,1.0,0.58
NBA bubble season and LeBron James,30,1.0,0.6
NBA bubble season and LeBron James,31,1.0,0.62
NBA bubble season and LeBron James,32,1.0,0.64
NBA bubble season and LeBron James,33,1.0,0.66
NBA bubble season and LeBron James,34,1.0,0.68
NBA bubble season and LeBron James,35,1.0,0.7
NBA bubble season and LeBron James,36,1.0,0.72
NBA bubble season and LeBron James,37,1.0,0.74
NBA bubble season and LeBron James,38,1.0,0.76
NBA bubble season and LeBron James,39,1.0,0.78
NBA bubble season and LeBron James,40,1.0,0.8
NBA bubble season and LeBron James,41,1.0,0.82
NBA bubble season and LeBron James,42,1.0,0.84
NBA bubble season and LeBron James,43,1.0,0.86
NBA bubble season and LeBron James,44,1.0,0.88
NBA bubble season and LeBron James,45,1.0,0.9
NBA bubble season and LeBron James,46,1.0,0.92
NBA bubble season and LeBron James,47,1.0,0.94
NBA bubble season and LeBron James,48,1.0,0.96
NBA bubble season and LeBron James,49,1.0,0.98
NBA bubble season and LeBron James,50,1.0,1.0
history of hip hop and rap music evolution,1,0.0,0.0
history of hip hop and rap music evolution,2,0.5,0.021739
history of hip hop and rap music evolution,3,0.666667,0.043478
history of hip hop and rap music evolution,4,0.75,0.065217
history of hip hop and rap music evolution,5,0.8,0.086957
history of hip hop and rap music evolution,6,0.833333,0.108696
history of hip hop and rap music evolution,7,0.857143,0.130435
history of hip hop and rap music evolution,8,0.875,0.152174
history of hip hop and rap music evolution,9,0.888889,0.173913
history of hip hop and rap music evolution,10,0.9,0.195652
history of hip hop and rap music evolution,11,0.909091,0.217391
history of hip hop and rap music evolution,12,0.916667,0.23913
history of hip hop and rap music evolution,13,0.923077,0.26087
history of hip hop and rap music evolution,14,0.928571,0.282609
history of hip hop and rap music evolution,15,0.933333,0.304348
history of hip hop and rap music evolution,16,0.9375,0.326087
history of hip hop and rap music evolution,17,0.941176,0.347826
history of hip hop and rap music evolution,18,0.944444,0.369565
history of hip hop and rap music evolution,19,0.947368,0.391304
history of hip hop and rap music evolution,20,0.95,0.413043
history of hip hop and rap music evolution,21,0.952381,0.434783
history of hip hop and rap music evolution,22,0.954545,0.456522
history of hip hop and rap music evolution,23,0.956522,0.478261
history of hip hop and rap music evolution,24,0.958333,0.5
history of hip hop and rap music evolution,25,0.96,0.521739
history of hip hop and rap music evolution,26,0.961538,0.543478
history of hip hop and rap music evolution,27,0.962963,0.565217
history of hip hop and rap music evolution,28,0.964286,0.586957
history of hip hop and rap music evolution,29,0.965517,0.608696
history of hip hop and rap music evolution,30,0.933333,0.608696
history of hip hop and rap music evolution,31,0.935484,0.630435
history of hip hop and rap music evolution,32,0.9375,0.652174
history of hip hop and rap music evolution,33,0.939394,0.673913
history of hip hop and rap music evolution,34,0.941176,0.695652
history of hip hop and rap music evolution,35,0.942857,0.717391
history of hip hop and rap music evolution,36,0.944444,0.73913
history of hip hop and rap music evolution,37,0.945946,0.76087
history of hip hop and rap music evolution,38,0.947368,0.782609
history of hip hop and rap music evolution,39,0.923077,0.782609
history of hip hop and rap music evolution,40,0.925,0.804348
history of hip hop and rap music evolution,41,0.926829,0.826087
history of hip hop and rap music evolution,42,0.928571,0.847826
history of hip hop and rap music evolution,43,0.930233,0.869565
history of hip hop and rap music evolution,44,0.931818,0.891304
history of hip hop and rap music evolution,45,0.933333,0.913043
history of hip hop and rap music evolution,46,0.934783,0.934783
history of hip hop and rap music evolution,47,0.914894,0.934783
history of hip hop and rap music evolution,48,0.916667,0.956522
history of hip hop and rap music evolution,49,0.918367,0.978261
history of hip hop and rap music evolution,50,0.92,1.0
Tour de France cycling and doping controversies,1,1.0,0.020833
Tour de France cycling and doping controversies,2,1.0,0.041667
Tour de France cycling and doping controversies,3,1.0,0.0625
Tour de France cycling and doping controversies,4,1.0,0.083333
Tour de France cycling and doping controversies,5,1.0,0.104167
Tour de France cycling and doping controversies,6,1.0,0.125
Tour de France cycling and doping controversies,7,1.0,0.145833
Tour de France cycling and doping controversies,8,1.0,0.166667
Tour de France cycling and doping controversies,9,1.0,0.1875
Tour de France cycling and doping controversies,10,1.0,0.208333
Tour de France cycling and doping controversies,11,1.0,0.229167
Tour de France cycling and doping controversies,12,1.0,0.25
Tour de France cycling and doping controversies,13,1.0,0.270833
Tour de France cycling and doping controversies,14,1.0,0.291667
Tour de France cycling and doping controversies,15,1.0,0.3125
Tour de France cycling and doping controversies,16,1.0,0.333333
Tour de France cycling and doping controversies,17,1.0,0.354167
Tour de France cycling and doping controversies,18,1.0,0.375
Tour de France cycling and doping controversies,19,1.0,0.395833
Tour de France cycling and doping controversies,20,1.0,0.416667
Tour de France cycling and doping controversies,21,1.0,0.4375
Tour de France cycling and doping controversies,22,1.0,0.458333
Tour de France cycling and doping controversies,23,1.0,0.479167
Tour de France cycling and doping controversies,24,1.0,0.5
Tour de France cycling and doping controversies,25,1.0,0.520833
Tour de France cycling and doping controversies,26,1.0,0.541667
Tour de France cycling and doping controversies,27,1.0,0.5625
Tour de France cycling and doping controversies,28,1.0,0.583333
Tour de France cycling and doping controversies,29,1.0,0.604167
Tour de France cycling and doping controversies,30,1.0,0.625
Tour de France cycling and doping controversies,31,1.0,0.645833
Tour de France cycling and doping controversies,32,1.0,0.666667
Tour de France cycling and doping controversies,33,1.0,0.6875
Tour de France cycling and doping controversies,34,1.0,0.708333
Tour de France cycling and doping controversies,35,1.0,0.729167
Tour de France cycling and doping controversies,36,1.0,0.75
Tour de France cycling and doping controversies,37,0.972973,0.75
Tour de France cycling and doping controversies,38,0.973684,0.770833
Tour de France cycling and doping controversies,39,0.974359,0.791667
Tour de France cycling and doping controversies,40,0.975,0.8125
Tour de France cycling and doping controversies,41,0.97561,0.833333
Tour de France cycling and doping controversies,42,0.97619,0.854167
Tour de France cycling and doping controversies,43,0.976744,0.875
Tour de France cycling and doping controversies,44,0.977273,0.895833
Tour de France cycling and doping controversies,45,0.977778,0.916667
Tour de France cycling and doping controversies,46,0.978261,0.9375
Tour de France cycling and doping controversies,47,0.978723,0.958333
Tour de France cycling and doping controversies,48,0.979167,0.979167
Tour de France cycling and doping controversies,49,0.979592,1.0
Tour de France cycling and doping controversies,50,0.96,1.0
NFL quarterback rivalries and Super Bowl predictions,1,1.0,0.020833
NFL quarterback rivalries and Super Bowl predictions,2,1.0,0.041667
NFL quarterback rivalries and Super Bowl predictions,3,1.0,0.0625
NFL quarterback rivalries and Super Bowl predictions,4,1.0,0.083333
NFL quarterback rivalries and Super Bowl predictions,5,1.0,0.104167
NFL quarterback rivalries and Super Bowl predictions,6,1.0,0.125
NFL quarterback rivalries and Super Bowl predictions,7,1.0,0.145833
NFL quarterback rivalries and Super Bowl predictions,8,1.0,0.166667
NFL quarterback rivalries and Super Bowl predictions,9,1.0,0.1875
NFL quarterback rivalries and Super Bowl predictions,10,1.0,0.208333
NFL quarterback rivalries and Super Bowl predictions,11,1.0,0.229167
NFL quarterback rivalries and Super Bowl predictions,12,1.0,0.25
NFL quarterback rivalries and Super Bowl predictions,13,1.0,0.270833
NFL quarterback rivalries and Super Bowl predictions,14,1.0,0.291667
NFL quarterback rivalries and Super Bowl predictions,15,1.0,0.3125
NFL quarterback rivalries and Super Bowl predictions,16,1.0,0.333333
NFL quarterback rivalries and Super Bowl predictions,17,1.0,0.354167
NFL quarterback rivalries and Super Bowl predictions,18,1.0,0.375
NFL quarterback rivalries and Super Bowl predictions,19,1.0,0.395833
NFL quarterback rivalries and Super Bowl predictions,20,1.0,0.416667
NFL quarterback rivalries and Super Bowl predictions,21,1.0,0.416667
NFL quarterback rivalries and Super Bowl predictions,22,1.0,0.4375
NFL quarterback rivalries and Super Bowl predictions,23,1.0,0.4375
NFL quarterback rivalries and Super Bowl predictions,24,1.0,0.458333
NFL quarterback rivalries and Super Bowl predictions,25,1.0,0.479167
NFL quarterback rivalries and Super Bowl predictions,26,1.0,0.5
NFL quarterback rivalries and Super Bowl predictions,27,1.0,0.520833
NFL quarterback rivalries and Super Bowl predictions,28,1.0,0.541667
NFL quarterback rivalries and Super Bowl predictions,29,1.0,0.5625
NFL quarterback rivalries and Super Bowl predictions,30,1.0,0.583333
NFL quarterback rivalries and Super Bowl predictions,31,1.0,0.604167
NFL quarterback rivalries and Super Bowl predictions,32,1.0,0.625
NFL quarterback rivalries and Super Bowl predictions,33,1.0,0.645833
NFL quarterback rivalries and Super Bowl predictions,34,1.0,0.666667
NFL quarterback rivalries and Super Bowl predictions,35,1.0,0.6875
NFL quarterback rivalries and Super Bowl predictions,36,1.0,0.708333
NFL quarterback rivalries and Super Bowl predictions,37,1.0,0.729167
NFL quarterback rivalries and Super Bowl predictions,38,1.0,0.75
NFL quarterback rivalries and Super Bowl predictions,39,1.0,0.770833
NFL quarterback rivalries and Super Bowl predictions,40,1.0,0.791667
NFL quarterback rivalries and Super Bowl predictions,41,1.0,0.8125
NFL quarterback rivalries and Super Bowl predictions,42,1.0,0.833333
NFL quarterback rivalries and Super Bowl predictions,43,1.0,0.854167
NFL quarterback rivalries and Super Bowl predictions,44,1.0,0.875
NFL quarterback rivalries and Super Bowl predictions,45,1.0,0.895833
NFL quarterback rivalries and Super Bowl predictions,46,1.0,0.916667
NFL quarterback rivalries and Super Bowl predictions,47,1.0,0.9375
NFL quarterback rivalries and Super Bowl predictions,48,1.0,0.958333
NFL quarterback rivalries and Super Bowl predictions,49,1.0,0.979167
NFL quarterback rivalries and Super Bowl predictions,50,1.0,1.0
Olympics postponement and athlete mental health,1,1.0,0.023256
Olympics postponement and athlete mental health,2,1.0,0.046512
Olympics postponement and athlete mental health,3,0.666667,0.046512
Olympics postponement and athlete mental health,4,0.75,0.069767
Olympics postponement and athlete mental health,5,0.8,0.093023
Olympics postponement and athlete mental health,6,0.833333,0.116279
Olympics postponement and athlete mental health,7,0.857143,0.139535
Olympics postponement and athlete mental health,8,0.875,0.162791
Olympics postponement and athlete mental health,9,0.888889,0.186047
Olympics postponement and athlete mental health,10,0.9,0.209302
Olympics postponement and athlete mental health,11,0.9,0.209302
Olympics postponement and athlete mental health,12,0.909091,0.232558
Olympics postponement and athlete mental health,13,0.916667,0.255814
Olympics postponement and athlete mental health,14,0.923077,0.27907
Olympics postponement and athlete mental health,15,0.857143,0.27907
Olympics postponement and athlete mental health,16,0.866667,0.302326
Olympics postponement and athlete mental health,17,0.875,0.325581
Olympics postponement and athlete mental health,18,0.882353,0.348837
Olympics postponement and athlete mental health,19,0.888889,0.372093
Olympics postponement and athlete mental health,20,0.894737,0.395349
Olympics postponement and athlete mental health,21,0.9,0.418605
Olympics postponement and athlete mental health,22,0.904762,0.44186
Olympics postponement and athlete mental health,23,0.909091,0.465116
Olympics postponement and athlete mental health,24,0.913043,0.488372
Olympics postponement and athlete mental health,25,0.875,0.488372
Olympics postponement and athlete mental health,26,0.88,0.511628
Olympics postponement and athlete mental health,27,0.884615,0.534884
Olympics postponement and athlete mental health,28,0.888889,0.55814
Olympics postponement and athlete mental health,29,0.892857,0.581395
Olympics postponement and athlete mental health,30,0.896552,0.604651
Olympics postponement and athlete mental health,31,0.9,0.627907
Olympics postponement and athlete mental health,32,0.903226,0.651163
Olympics postponement and athlete mental health,33,0.875,0.651163
Olympics postponement and athlete mental health,34,0.878788,0.674419
Olympics postponement and athlete mental health,35,0.882353,0.697674
Olympics postponement and athlete mental health,36,0.885714,0.72093
Olympics postponement and athlete mental health,37,0.888889,0.744186
Olympics postponement and athlete mental health,38,0.891892,0.767442
Olympics postponement and athlete mental health,39,0.894737,0.790698
Olympics postponement and athlete mental health,40,0.897436,0.813953
Olympics postponement and athlete mental health,41,0.9,0.837209
Olympics postponement and athlete mental health,42,0.902439,0.860465
Olympics postponement and athlete mental health,43,0.904762,0.883721
Olympics postponement and athlete mental health,44,0.906977,0.906977
Olympics postponement and athlete mental health,45,0.886364,0.906977
Olympics postponement and athlete mental health,46,0.888889,0.930233
Olympics postponement and athlete mental health,47,0.891304,0.953488
Olympics postponement and athlete mental health,48,0.893617,0.976744
Olympics postponement and athlete mental health,49,0.895833,1.0
Olympics postponement and athlete mental health,50,0.877551,1.0
Netflix binge watching and the streaming wars,1,1.0,0.023256
Netflix binge watching and the streaming wars,2,1.0,0.046512
Netflix binge watching and the streaming wars,3,1.0,0.069767
Netflix binge watching and the streaming wars,4,1.0,0.093023
Netflix binge watching and the streaming wars,5,1.0,0.116279
Netflix binge watching and the streaming wars,6,1.0,0.139535
Netflix binge watching and the streaming wars,7,1.0,0.162791
Netflix binge watching and the streaming wars,8,1.0,0.186047
Netflix binge watching and the streaming wars,9,1.0,0.209302
Netflix binge watching and the streaming wars,10,1.0,0.232558
Netflix binge watching and the streaming wars,11,1.0,0.255814
Netflix binge watching and the streaming wars,12,0.916667,0.255814
Netflix binge watching and the streaming wars,13,0.923077,0.27907
Netflix binge watching and the streaming wars,14,0.928571,0.302326
Netflix binge watching and the streaming wars,15,0.933333,0.325581
Netflix binge watching and the streaming wars,16,0.9375,0.348837
Netflix binge watching and the streaming wars,17,0.941176,0.372093
Netflix binge watching and the streaming wars,18,0.888889,0.372093
Netflix binge watching and the streaming wars,19,0.894737,0.395349
Netflix binge watching and the streaming wars,20,0.9,0.418605
Netflix binge watching and the streaming wars,21,0.904762,0.44186
Netflix binge watching and the streaming wars,22,0.909091,0.465116
Netflix binge watching and the streaming wars,23,0.913043,0.488372
