query,rank,precision,recall
feminism and gender equality in 2020,32,0.9375,0.666667
feminism and gender equality in 2020,33,0.939394,0.688889
feminism and gender equality in 2020,34,0.941176,0.711111
feminism and gender equality in 2020,35,0.942857,0.733333
feminism and gender equality in 2020,36,0.916667,0.733333
feminism and gender equality in 2020,37,0.918919,0.755556
feminism and gender equality in 2020,38,0.921053,0.777778
feminism and gender equality in 2020,39,0.897436,0.777778
feminism and gender equality in 2020,40,0.9,0.8
feminism and gender equality in 2020,41,0.902439,0.822222
feminism and gender equality in 2020,42,0.904762,0.844444
feminism and gender equality in 2020,43,0.906977,0.866667
feminism and gender equality in 2020,44,0.909091,0.888889
feminism and gender equality in 2020,45,0.911111,0.911111
feminism and gender equality in 2020,46,0.891304,0.911111
feminism and gender equality in 2020,47,0.893617,0.933333
feminism and gender equality in 2020,48,0.895833,0.955556
feminism and gender equality in 2020,49,0.897959,0.977778
feminism and gender equality in 2020,50,0.9,1.0
religion spirituality and finding meaning in life,1,1.0,0.022727
religion spirituality and finding meaning in life,2,1.0,0.045455
religion spirituality and finding meaning in life,3,1.0,0.068182
religion spirituality and finding meaning in life,4,1.0,0.090909
religion spirituality and finding meaning in life,5,0.8,0.090909
religion spirituality and finding meaning in life,6,0.833333,0.113636
religion spirituality and finding meaning in life,7,0.857143,0.136364
religion spirituality and finding meaning in life,8,0.875,0.159091
religion spirituality and finding meaning in life,9,0.888889,0.181818
religion spirituality and finding meaning in life,10,0.9,0.204545
religion spirituality and finding meaning in life,11,0.818182,0.204545
religion spirituality and finding meaning in life,12,0.833333,0.227273
religion spirituality and finding meaning in life,13,0.846154,0.25
religion spirituality and finding meaning in life,14,0.857143,0.272727
religion spirituality and finding meaning in life,15,0.866667,0.295455
religion spirituality and finding meaning in life,16,0.875,0.318182
religion spirituality and finding meaning in life,17,0.882353,0.340909
religion spirituality and finding meaning in life,18,0.888889,0.363636
religion spirituality and finding meaning in life,19,0.894737,0.386364
religion spirituality and finding meaning in life,20,0.9,0.409091
religion spirituality and finding meaning in life,21,0.904762,0.431818
religion spirituality and finding meaning in life,22,0.909091,0.454545
religion spirituality and finding meaning in life,23,0.913043,0.477273
religion spirituality and finding meaning in life,24,0.916667,0.5
religion spirituality and finding meaning in life,25,0.92,0.522727
religion spirituality and finding meaning in life,26,0.923077,0.545455
religion spirituality and finding meaning in life,27,0.925926,0.568182
religion spirituality and finding meaning in life,28,0.928571,0.590909
religion spirituality and finding meaning in life,29,0.931034,0.613636
religion spirituality and finding meaning in life,30,0.933333,0.636364
religion spirituality and finding meaning in life,31,0.935484,0.659091
religion spirituality and finding meaning in life,32,0.90625,0.659091
religion spirituality and finding meaning in life,33,0.909091,0.681818
religion spirituality and finding meaning in life,34,0.911765,0.704545
religion spirituality and finding meaning in life,35,0.914286,0.727273
religion spirituality and finding meaning in life,36,0.916667,0.75
religion spirituality and finding meaning in life,37,0.918919,0.772727
religion spirituality and finding meaning in life,38,0.921053,0.795455
religion spirituality and finding meaning in life,39,0.897436,0.795455
religion spirituality and finding meaning in life,40,0.9,0.818182
religion spirituality and finding meaning in life,41,0.878049,0.818182
religion spirituality and finding meaning in life,42,0.880952,0.840909
religion spirituality and finding meaning in life,43,0.883721,0.863636
religion spirituality and finding meaning in life,44,0.886364,0.886364
religion spirituality and finding meaning in life,45,0.888889,0.909091
religion spirituality and finding meaning in life,46,0.891304,0.931818
religion spirituality and finding meaning in life,47,0.893617,0.954545
religion spirituality and finding meaning in life,48,0.875,0.954545
religion spirituality and finding meaning in life,49,0.877551,0.977273
religion spirituality and finding meaning in life,50,0.88,1.0
loneliness epidemic and the decline of community,1,1.0,0.027027
loneliness epidemic and the decline of community,2,1.0,0.054054
loneliness epidemic and the decline of community,3,1.0,0.081081
loneliness epidemic and the decline of community,4,1.0,0.108108
loneliness epidemic and the decline of community,5,1.0,0.135135
loneliness epidemic and the decline of community,6,1.0,0.162162
loneliness epidemic and the decline of community,7,1.0,0.189189
loneliness epidemic and the decline of community,8,1.0,0.216216
loneliness epidemic and the decline of community,9,1.0,0.243243
loneliness epidemic and the decline of community,10,1.0,0.27027
loneliness epidemic and the decline of community,11,1.0,0.297297
loneliness epidemic and the decline of community,12,1.0,0.324324
loneliness epidemic and the decline of community,13,1.0,0.351351
loneliness epidemic and the decline of community,14,1.0,0.378378
loneliness epidemic and the decline of community,15,1.0,0.405405
loneliness epidemic and the decline of community,16,1.0,0.432432
loneliness epidemic and the decline of community,17,1.0,0.459459
loneliness epidemic and the decline of community,18,1.0,0.486486
loneliness epidemic and the decline of community,19,1.0,0.513514
loneliness epidemic and the decline of community,20,0.95,0.513514
loneliness epidemic and the decline of community,21,0.952381,0.540541
loneliness epidemic and the decline of community,22,0.954545,0.567568
loneliness epidemic and the decline of community,23,0.913043,0.567568
loneliness epidemic and the decline of community,24,0.916667,0.594595
loneliness epidemic and the decline of community,25,0.88,0.594595
loneliness epidemic and the decline of community,26,0.846154,0.594595
loneliness epidemic and the decline of community,27,0.851852,0.621622
loneliness epidemic and the decline of community,28,0.821429,0.621622
loneliness epidemic and the decline of community,29,0.827586,0.648649
loneliness epidemic and the decline of community,30,0.8,0.648649
loneliness epidemic and the decline of community,31,0.806452,0.675676
loneliness epidemic and the decline of community,32,0.8125,0.702703
loneliness epidemic and the decline of community,33,0.787879,0.702703
loneliness epidemic and the decline of community,34,0.764706,0.702703
loneliness epidemic and the decline of community,35,0.771429,0.72973
loneliness epidemic and the decline of community,36,0.75,0.72973
loneliness epidemic and the decline of community,37,0.756757,0.756757
loneliness epidemic and the decline of community,38,0.763158,0.783784
loneliness epidemic and the decline of community,39,0.74359,0.783784
loneliness epidemic and the decline of community,40,0.75,0.810811
loneliness epidemic and the decline of community,41,0.756098,0.837838
loneliness epidemic and the decline of community,42,0.761905,0.864865
loneliness epidemic and the decline of community,43,0.767442,0.891892
loneliness epidemic and the decline of community,44,0.772727,0.918919
loneliness epidemic and the decline of community,45,0.755556,0.918919
loneliness epidemic and the decline of community,46,0.76087,0.945946
loneliness epidemic and the decline of community,47,0.744681,0.945946
loneliness epidemic and the decline of community,48,0.75,0.972973
loneliness epidemic and the decline of community,49,0.734694,0.972973
loneliness epidemic and the decline of community,50,0.74,1.0
true history of slavery and its lasting legacy,1,1.0,0.029412
true history of slavery and its lasting legacy,2,1.0,0.058824
true history of slavery and its lasting legacy,3,1.0,0.088235
true history of slavery and its lasting legacy,4,1.0,0.117647
true history of slavery and its lasting legacy,5,1.0,0.147059
true history of slavery and its lasting legacy,6,1.0,0.176471
true history of slavery and its lasting legacy,7,0.857143,0.176471
true history of slavery and its lasting legacy,8,0.875,0.205882
true history of slavery and its lasting legacy,9,0.888889,0.235294
true history of slavery and its lasting legacy,10,0.9,0.264706
true history of slavery and its lasting legacy,11,0.818182,0.264706
true history of slavery and its lasting legacy,12,0.833333,0.294118
true history of slavery and its lasting legacy,13,0.846154,0.323529
true history of slavery and its lasting legacy,14,0.785714,0.323529
true history of slavery and its lasting legacy,15,0.733333,0.323529
true history of slavery and its lasting legacy,16,0.75,0.352941
true history of slavery and its lasting legacy,17,0.705882,0.352941
true history of slavery and its lasting legacy,18,0.722222,0.382353
true history of slavery and its lasting legacy,19,0.736842,0.411765
true history of slavery and its lasting legacy,20,0.75,0.441176
true history of slavery and its lasting legacy,21,0.761905,0.470588
true history of slavery and its lasting legacy,22,0.727273,0.470588
true history of slavery and its lasting legacy,23,0.73913,0.5
true history of slavery and its lasting legacy,24,0.708333,0.5
true history of slavery and its lasting legacy,25,0.72,0.529412
true history of slavery and its lasting legacy,26,0.692308,0.529412
true history of slavery and its lasting legacy,27,0.703704,0.558824
true history of slavery and its lasting legacy,28,0.678571,0.558824
true history of slavery and its lasting legacy,29,0.689655,0.588235
true history of slavery and its lasting legacy,30,0.7,0.617647
true history of slavery and its lasting legacy,31,0.677419,0.617647
true history of slavery and its lasting legacy,32,0.6875,0.647059
true history of slavery and its lasting legacy,33,0.666667,0.647059
true history of slavery and its lasting legacy,34,0.676471,0.676471
true history of slavery and its lasting legacy,35,0.685714,0.705882
true history of slavery and its lasting legacy,36,0.694444,0.735294
true history of slavery and its lasting legacy,37,0.675676,0.735294
true history of slavery and its lasting legacy,38,0.684211,0.764706
true history of slavery and its lasting legacy,39,0.692308,0.794118
true history of slavery and its lasting legacy,40,0.7,0.823529
true history of slavery and its lasting legacy,41,0.707317,0.852941
true history of slavery and its lasting legacy,42,0.690476,0.852941
true history of slavery and its lasting legacy,43,0.674419,0.852941
true history of slavery and its lasting legacy,44,0.681818,0.882353
true history of slavery and its lasting legacy,45,0.688889,0.911765
true history of slavery and its lasting legacy,46,0.673913,0.911765
true history of slavery and its lasting legacy,47,0.680851,0.941176
true history of slavery and its lasting legacy,48,0.666667,0.941176
true history of slavery and its lasting legacy,49,0.673469,0.970588
true history of slavery and its lasting legacy,50,0.68,1.0
generational differences between millennials and Gen Z,1,1.0,0.020833
generational differences between millennials and Gen Z,2,1.0,0.041667
generational differences between millennials and Gen Z,3,1.0,0.0625
generational differences between millennials and Gen Z,4,1.0,0.083333
generational differences between millennials and Gen Z,5,1.0,0.104167
generational differences between millennials and Gen Z,6,1.0,0.125
generational differences between millennials and Gen Z,7,1.0,0.145833
generational differences between millennials and Gen Z,8,1.0,0.166667
generational differences between millennials and Gen Z,9,1.0,0.1875
generational differences between millennials and Gen Z,10,1.0,0.208333
generational differences between millennials and Gen Z,11,1.0,0.229167
generational differences between millennials and Gen Z,12,1.0,0.25
generational differences between millennials and Gen Z,13,1.0,0.270833
generational differences between millennials and Gen Z,14,1.0,0.291667
generational differences between millennials and Gen Z,15,1.0,0.3125
generational differences between millennials and Gen Z,16,1.0,0.333333
generational differences between millennials and Gen Z,17,1.0,0.354167
generational differences between millennials and Gen Z,18,1.0,0.375
generational differences between millennials and Gen Z,19,1.0,0.395833
generational differences between millennials and Gen Z,20,1.0,0.416667
generational differences between millennials and Gen Z,21,1.0,0.4375
generational differences between millennials and Gen Z,22,1.0,0.458333
generational differences between millennials and Gen Z,23,1.0,0.479167
generational differences between millennials and Gen Z,24,1.0,0.5
generational differences between millennials and Gen Z,25,1.0,0.520833
generational differences between millennials and Gen Z,26,1.0,0.541667
generational differences between millennials and Gen Z,27,1.0,0.5625
generational differences between millennials and Gen Z,28,1.0,0.583333
generational differences between millennials and Gen Z,29,1.0,0.604167
generational differences between millennials and Gen Z,30,1.0,0.625
generational differences between millennials and Gen Z,31,1.0,0.645833
generational differences between millennials and Gen Z,32,1.0,0.666667
generational differences between millennials and Gen Z,33,1.0,0.6875
generational differences between millennials and Gen Z,34,1.0,0.708333
generational differences between millennials and Gen Z,35,1.0,0.729167
generational differences between millennials and Gen Z,36,1.0,0.75
generational differences between millennials and Gen Z,37,1.0,0.770833
generational differences between millennials and Gen Z,38,1.0,0.791667
generational differences between millennials and Gen Z,39,0.974359,0.791667
generational differences between millennials and Gen Z,40,0.975,0.8125
generational differences between millennials and Gen Z,41,0.95122,0.8125
generational differences between millennials and Gen Z,42,0.952381,0.833333
generational differences between millennials and Gen Z,43,0.953488,0.854167
generational differences between millennials and Gen Z,44,0.954545,0.875
generational differences between millennials and Gen Z,45,0.955556,0.895833
generational differences between millennials and Gen Z,46,0.956522,0.916667
generational differences between millennials and Gen Z,47,0.957447,0.9375
generational differences between millennials and Gen Z,48,0.958333,0.958333
generational differences between millennials and Gen Z,49,0.959184,0.979167
generational differences between millennials and Gen Z,50,0.96,1.0
NBA bubble season and LeBron James,1,1.0,0.02
NBA bubble season and LeBron James,2,1.0,0.04
NBA bubble season and LeBron James,3,1.0,0.06
NBA bubble season and LeBron James,4,1.0,0.08
NBA bubble season and LeBron James,5,1.0,0.1
NBA bubble season and LeBron James,6,1.0,0.12
NBA bubble season and LeBron James,7,1.0,0.14
NBA bubble season and LeBron James,8,1.0,0.16
NBA bubble season and LeBron James,9,1.0,0.18
NBA bubble season and LeBron James,10,1.0,0.2
NBA bubble season and LeBron James,11,1.0,0.22
NBA bubble season and LeBron James,12,1.0,0.24
NBA bubble season and LeBron James,13,1.0,0.26
NBA bubble season and LeBron James,14,1.0,0.28
NBA bubble season and LeBron James,15,1.0,0.3
NBA bubble season and LeBron James,16,1.0,0.32
NBA bubble season and LeBron James,17,1.0,0.34
NBA bubble season and LeBron James,18,1.0,0.36
NBA bubble season and LeBron James,19,1.0,0.38
NBA bubble season and LeBron James,20,1.0,0.4
NBA bubble season and LeBron James,21,1.0,0.42
NBA bubble season and LeBron James,22,1.0,0.44
NBA bubble season and LeBron James,23,1.0,0.46
NBA bubble season and LeBron James,24,1.0,0.48
NBA bubble season and LeBron James,25,1.0,0.5
NBA bubble season and LeBron James,26,1.0,0.52
NBA bubble season and LeBron James,27,1.0,0.54
NBA bubble season and LeBron James,28,1.0,0.56
NBA bubble season and LeBron James,29,1.0,0.58
NBA bubble season and LeBron James,30,1.0,0.6
NBA bubble season and LeBron James,31,1.0,0.62
NBA bubble season and LeBron James,32,1.0,0.64
NBA bubble season and LeBron James,33,1.0,0.66
NBA bubble season and LeBron James,34,1.0,0.68
NBA bubble season and LeBron James,35,1.0,0.7
NBA bubble season and LeBron James,36,1.0,0.72
NBA bubble season and LeBron James,37,1.0,0.74
NBA bubble season and LeBron James,38,1.0,0.76
NBA bubble season and LeBron James,39,1.0,0.78
NBA bubble season and LeBron James,40,1.0,0.8
NBA bubble season and LeBron James,41,1.0,0.82
NBA bubble season and LeBron James,42,1.0,0.84
NBA bubble season and LeBron James,43,1.0,0.86
NBA bubble season and LeBron James,44,1.0,0.88
NBA bubble season and LeBron James,45,1.0,0.9
NBA bubble season and LeBron James,46,1.0,0.92
NBA bubble season and LeBron James,47,1.0,0.94
NBA bubble season and LeBron James,48,1.0,0.96
NBA bubble season and LeBron James,49,1.0,0.98
NBA bubble season and LeBron James,50,1.0,1.0
history of hip hop and rap music evolution,1,1.0,0.020833
history of hip hop and rap music evolution,2,1.0,0.041667
history of hip hop and rap music evolution,3,1.0,0.0625
history of hip hop and rap music evolution,4,1.0,0.083333
history of hip hop and rap music evolution,5,1.0,0.104167
history of hip hop and rap music evolution,6,1.0,0.125
history of hip hop and rap music evolution,7,1.0,0.145833
history of hip hop and rap music evolution,8,1.0,0.166667
history of hip hop and rap music evolution,9,1.0,0.1875
history of hip hop and rap music evolution,10,1.0,0.208333
history of hip hop and rap music evolution,11,1.0,0.229167
history of hip hop and rap music evolution,12,1.0,0.25
history of hip hop and rap music evolution,13,1.0,0.270833
history of hip hop and rap music evolution,14,1.0,0.291667
history of hip hop and rap music evolution,15,1.0,0.3125
history of hip hop and rap music evolution,16,1.0,0.333333
history of hip hop and rap music evolution,17,1.0,0.354167
history of hip hop and rap music evolution,18,1.0,0.375
history of hip hop and rap music evolution,19,1.0,0.395833
history of hip hop and rap music evolution,20,1.0,0.416667
history of hip hop and rap music evolution,21,1.0,0.4375
history of hip hop and rap music evolution,22,1.0,0.458333
history of hip hop and rap music evolution,23,1.0,0.479167
history of hip hop and rap music evolution,24,1.0,0.5
history of hip hop and rap music evolution,25,0.96,0.5
history of hip hop and rap music evolution,26,0.961538,0.520833
history of hip hop and rap music evolution,27,0.962963,0.541667
history of hip hop and rap music evolution,28,0.964286,0.5625
history of hip hop and rap music evolution,29,0.965517,0.583333
history of hip hop and rap music evolution,30,0.966667,0.604167
history of hip hop and rap music evolution,31,0.967742,0.625
history of hip hop and rap music evolution,32,0.96875,0.645833
history of hip hop and rap music evolution,33,0.969697,0.666667
history of hip hop and rap music evolution,34,0.970588,0.6875
history of hip hop and rap music evolution,35,0.971429,0.708333
history of hip hop and rap music evolution,36,0.972222,0.729167
history of hip hop and rap music evolution,37,0.972973,0.75
history of hip hop and rap music evolution,38,0.973684,0.770833
history of hip hop and rap music evolution,39,0.974359,0.791667
history of hip hop and rap music evolution,40,0.975,0.8125
history of hip hop and rap music evolution,41,0.97561,0.833333
history of hip hop and rap music evolution,42,0.952381,0.833333
history of hip hop and rap music evolution,43,0.953488,0.854167
history of hip hop and rap music evolution,44,0.954545,0.875
history of hip hop and rap music evolution,45,0.955556,0.895833
history of hip hop and rap music evolution,46,0.956522,0.916667
history of hip hop and rap music evolution,47,0.957447,0.9375
history of hip hop and rap music evolution,48,0.958333,0.958333
history of hip hop and rap music evolution,49,0.959184,0.979167
history of hip hop and rap music evolution,50,0.96,1.0
Tour de France cycling and doping controversies,1,1.0,0.02
Tour de France cycling and doping controversies,2,1.0,0.04
Tour de France cycling and doping controversies,3,1.0,0.06
Tour de France cycling and doping controversies,4,1.0,0.08
Tour de France cycling and doping controversies,5,1.0,0.1
Tour de France cycling and doping controversies,6,1.0,0.12
Tour de France cycling and doping controversies,7,1.0,0.14
Tour de France cycling and doping controversies,8,1.0,0.16
Tour de France cycling and doping controversies,9,1.0,0.18
Tour de France cycling and doping controversies,10,1.0,0.2
Tour de France cycling and doping controversies,11,1.0,0.22
Tour de France cycling and doping controversies,12,1.0,0.24
Tour de France cycling and doping controversies,13,1.0,0.26
Tour de France cycling and doping controversies,14,1.0,0.28
Tour de France cycling and doping controversies,15,1.0,0.3
Tour de France cycling and doping controversies,16,1.0,0.32
Tour de France cycling and doping controversies,17,1.0,0.34
Tour de France cycling and doping controversies,18,1.0,0.36
Tour de France cycling and doping controversies,19,1.0,0.38
Tour de France cycling and doping controversies,20,1.0,0.4
Tour de France cycling and doping controversies,21,1.0,0.42
Tour de France cycling and doping controversies,22,1.0,0.44
Tour de France cycling and doping controversies,23,1.0,0.46
Tour de France cycling and doping controversies,24,1.0,0.48
Tour de France cycling and doping controversies,25,1.0,0.5
Tour de France cycling and doping controversies,26,1.0,0.52
Tour de France cycling and doping controversies,27,1.0,0.54
Tour de France cycling and doping controversies,28,1.0,0.56
Tour de France cycling and doping controversies,29,1.0,0.58
Tour de France cycling and doping controversies,30,1.0,0.6
Tour de France cycling and doping controversies,31,1.0,0.62
Tour de France cycling and doping controversies,32,1.0,0.64
Tour de France cycling and doping controversies,33,1.0,0.66
Tour de France cycling and doping controversies,34,1.0,0.68
Tour de France cycling and doping controversies,35,1.0,0.7
Tour de France cycling and doping controversies,36,1.0,0.72
Tour de France cycling and doping controversies,37,1.0,0.74
Tour de France cycling and doping controversies,38,1.0,0.76
Tour de France cycling and doping controversies,39,1.0,0.78
Tour de France cycling and doping controversies,40,1.0,0.8
Tour de France cycling and doping controversies,41,1.0,0.82
Tour de France cycling and doping controversies,42,1.0,0.84
Tour de France cycling and doping controversies,43,1.0,0.86
Tour de France cycling and doping controversies,44,1.0,0.88
Tour de France cycling and doping controversies,45,1.0,0.9
Tour de France cycling and doping controversies,46,1.0,0.92
Tour de France cycling and doping controversies,47,1.0,0.94
Tour de France cycling and doping controversies,48,1.0,0.96
Tour de France cycling and doping controversies,49,1.0,0.98
Tour de France cycling and doping controversies,50,1.0,1.0
NFL quarterback rivalries and Super Bowl predictions,1,1.0,0.02381
NFL quarterback rivalries and Super Bowl predictions,2,1.0,0.047619
NFL quarterback rivalries and Super Bowl predictions,3,1.0,0.071429
NFL quarterback rivalries and Super Bowl predictions,4,1.0,0.095238
NFL quarterback rivalries and Super Bowl predictions,5,1.0,0.119048
NFL quarterback rivalries and Super Bowl predictions,6,1.0,0.142857
NFL quarterback rivalries and Super Bowl predictions,7,1.0,0.166667
NFL quarterback rivalries and Super Bowl predictions,8,1.0,0.190476
NFL quarterback rivalries and Super Bowl predictions,9,1.0,0.214286
NFL quarterback rivalries and Super Bowl predictions,10,1.0,0.238095
NFL quarterback rivalries and Super Bowl predictions,11,1.0,0.261905
NFL quarterback rivalries and Super Bowl predictions,12,1.0,0.285714
NFL quarterback rivalries and Super Bowl predictions,13,1.0,0.309524
NFL quarterback rivalries and Super Bowl predictions,14,1.0,0.333333
NFL quarterback rivalries and Super Bowl predictions,15,1.0,0.357143
NFL quarterback rivalries and Super Bowl predictions,16,1.0,0.380952
NFL quarterback rivalries and Super Bowl predictions,17,1.0,0.404762
NFL quarterback rivalries and Super Bowl predictions,18,1.0,0.428571
NFL quarterback rivalries and Super Bowl predictions,19,1.0,0.452381
NFL quarterback rivalries and Super Bowl predictions,20,0.95,0.452381
NFL quarterback rivalries and Super Bowl predictions,21,0.904762,0.452381
NFL quarterback rivalries and Super Bowl predictions,22,0.909091,0.47619
NFL quarterback rivalries and Super Bowl predictions,23,0.913043,0.5
NFL quarterback rivalries and Super Bowl predictions,24,0.916667,0.52381
NFL quarterback rivalries and Super Bowl predictions,25,0.88,0.52381
NFL quarterback rivalries and Super Bowl predictions,26,0.884615,0.547619
NFL quarterback rivalries and Super Bowl predictions,27,0.888889,0.571429
NFL quarterback rivalries and Super Bowl predictions,28,0.892857,0.595238
NFL quarterback rivalries and Super Bowl predictions,29,0.862069,0.595238
NFL quarterback rivalries and Super Bowl predictions,30,0.866667,0.619048
NFL quarterback rivalries and Super Bowl predictions,31,0.870968,0.642857
NFL quarterback rivalries and Super Bowl predictions,32,0.875,0.666667
NFL quarterback rivalries and Super Bowl predictions,33,0.878788,0.690476
NFL quarterback rivalries and Super Bowl predictions,34,0.882353,0.714286
NFL quarterback rivalries and Super Bowl predictions,35,0.885714,0.738095
NFL quarterback rivalries and Super Bowl predictions,36,0.861111,0.738095
NFL quarterback rivalries and Super Bowl predictions,37,0.864865,0.761905
NFL quarterback rivalries and Super Bowl predictions,38,0.868421,0.785714
NFL quarterback rivalries and Super Bowl predictions,39,0.871795,0.809524
NFL quarterback rivalries and Super Bowl predictions,40,0.875,0.833333
NFL quarterback rivalries and Super Bowl predictions,41,0.878049,0.857143
NFL quarterback rivalries and Super Bowl predictions,42,0.880952,0.880952
NFL quarterback rivalries and Super Bowl predictions,43,0.883721,0.904762
NFL quarterback rivalries and Super Bowl predictions,44,0.863636,0.904762
NFL quarterback rivalries and Super Bowl predictions,45,0.866667,0.928571
NFL quarterback rivalries and Super Bowl predictions,46,0.847826,0.928571
NFL quarterback rivalries and Super Bowl predictions,47,0.851064,0.952381
NFL quarterback rivalries and Super Bowl predictions,48,0.854167,0.97619
NFL quarterback rivalries and Super Bowl predictions,49,0.857143,1.0
NFL quarterback rivalries and Super Bowl predictions,50,0.84,1.0
Olympics postponement and athlete mental health,1,1.0,0.023256
Olympics postponement and athlete mental health,2,1.0,0.046512
Olympics postponement and athlete mental health,3,1.0,0.069767
Olympics postponement and athlete mental health,4,1.0,0.093023
Olympics postponement and athlete mental health,5,1.0,0.116279
Olympics postponement and athlete mental health,6,1.0,0.139535
Olympics postponement and athlete mental health,7,1.0,0.162791
Olympics postponement and athlete mental health,8,1.0,0.186047
Olympics postponement and athlete mental health,9,1.0,0.209302
Olympics postponement and athlete mental health,10,1.0,0.232558
Olympics postponement and athlete mental health,11,0.909091,0.232558
Olympics postponement and athlete mental health,12,0.916667,0.255814
Olympics postponement and athlete mental health,13,0.923077,0.27907
Olympics postponement and athlete mental health,14,0.928571,0.302326
Olympics postponement and athlete mental health,15,0.866667,0.302326
Olympics postponement and athlete mental health,16,0.875,0.325581
Olympics postponement and athlete mental health,17,0.823529,0.325581
Olympics postponement and athlete mental health,18,0.833333,0.348837
Olympics postponement and athlete mental health,19,0.842105,0.372093
Olympics postponement and athlete mental health,20,0.85,0.395349
Olympics postponement and athlete mental health,21,0.857143,0.418605
Olympics postponement and athlete mental health,22,0.863636,0.44186
Olympics postponement and athlete mental health,23,0.869565,0.465116
Olympics postponement and athlete mental health,24,0.875,0.488372
Olympics postponement and athlete mental health,25,0.88,0.511628
Olympics postponement and athlete mental health,26,0.884615,0.534884
Olympics postponement and athlete mental health,27,0.888889,0.55814
Olympics postponement and athlete mental health,28,0.892857,0.581395
Olympics postponement and athlete mental health,29,0.896552,0.604651
Olympics postponement and athlete mental health,30,0.9,0.627907
Olympics postponement and athlete mental health,31,0.903226,0.651163
Olympics postponement and athlete mental health,32,0.90625,0.674419
Olympics postponement and athlete mental health,33,0.878788,0.674419
Olympics postponement and athlete mental health,34,0.882353,0.697674
Olympics postponement and athlete mental health,35,0.857143,0.697674
Olympics postponement and athlete mental health,36,0.861111,0.72093
Olympics postponement and athlete mental health,37,0.864865,0.744186
Olympics postponement and athlete mental health,38,0.868421,0.767442
Olympics postponement and athlete mental health,39,0.871795,0.790698
Olympics postponement and athlete mental health,40,0.875,0.813953
Olympics postponement and athlete mental health,41,0.878049,0.837209
Olympics postponement and athlete mental health,42,0.880952,0.860465
Olympics postponement and athlete mental health,43,0.883721,0.883721
Olympics postponement and athlete mental health,44,0.886364,0.906977
Olympics postponement and athlete mental health,45,0.866667,0.906977
Olympics postponement and athlete mental health,46,0.869565,0.930233
Olympics postponement and athlete mental health,47,0.87234,0.953488
Olympics postponement and athlete mental health,48,0.875,0.976744
Olympics postponement and athlete mental health,49,0.877551,1.0
Olympics postponement and athlete mental health,50,0.86,1.0
Netflix binge watching and the streaming wars,1,1.0,0.022727
Netflix binge watching and the streaming wars,2,1.0,0.045455
Netflix binge watching and the streaming wars,3,1.0,0.068182
Netflix binge watching and the streaming wars,4,1.0,0.090909
Netflix binge watching and the streaming wars,5,1.0,0.113636
Netflix binge watching and the streaming wars,6,1.0,0.136364
Netflix binge watching and the streaming wars,7,1.0,0.159091
Netflix binge watching and the streaming wars,8,1.0,0.181818
Netflix binge watching and the streaming wars,9,1.0,0.204545
Netflix binge watching and the streaming wars,10,1.0,0.227273
Netflix binge watching and the streaming wars,11,1.0,0.25
Netflix binge watching and the streaming wars,12,1.0,0.272727
Netflix binge watching and the streaming wars,13,1.0,0.295455
Netflix binge watching and the streaming wars,14,1.0,0.318182
Netflix binge watching and the streaming wars,15,1.0,0.340909
Netflix binge watching and the streaming wars,16,1.0,0.363636
Netflix binge watching and the streaming wars,17,1.0,0.386364
Netflix binge watching and the streaming wars,18,0.944444,0.386364
Netflix binge watching and the streaming wars,19,0.947368,0.409091
Netflix binge watching and the streaming wars,20,0.9,0.409091
Netflix binge watching and the streaming wars,21,0.904762,0.431818
Netflix binge watching and the streaming wars,22,0.909091,0.454545
Netflix binge watching and the streaming wars,23,0.869565,0.454545
Netflix binge watching and the streaming wars,24,0.875,0.477273
Netflix binge watching and the streaming wars,25,0.88,0.5
Netflix binge watching and the streaming wars,26,0.884615,0.522727
Netflix binge watching and the streaming wars,27,0.888889,0.545455
Netflix binge watching and the streaming wars,28,0.892857,0.568182
Netflix binge watching and the streaming wars,29,0.896552,0.590909
Netflix binge watching and the streaming wars,30,0.9,0.613636
Netflix binge watching and the streaming wars,31,0.903226,0.636364
Netflix binge watching and the streaming wars,32,0.90625,0.659091
Netflix binge watching and the streaming wars,33,0.909091,0.681818
Netflix binge watching and the streaming wars,34,0.911765,0.704545
Netflix binge watching and the streaming wars,35,0.914286,0.727273
Netflix binge watching and the streaming wars,36,0.916667,0.75
Netflix binge watching and the streaming wars,37,0.918919,0.772727
Netflix binge watching and the streaming wars,38,0.921053,0.795455
Netflix binge watching and the streaming wars,39,0.897436,0.795455
Netflix binge watching and the streaming wars,40,0.9,0.818182
Netflix binge watching and the streaming wars,41,0.902439,0.840909
Netflix binge watching and the streaming wars,42,0.904762,0.863636
Netflix binge watching and the streaming wars,43,0.883721,0.863636
Netflix binge watching and the streaming wars,44,0.886364,0.886364
Netflix binge watching and the streaming wars,45,0.888889,0.909091
Netflix binge watching and the streaming wars,46,0.891304,0.931818
Netflix binge watching and the streaming wars,47,0.87234,0.931818
Netflix binge watching and the streaming wars,48,0.875,0.954545
Netflix binge watching and the streaming wars,49,0.877551,0.977273
Netflix binge watching and the streaming wars,50,0.88,1.0
esports gaming industry growth and professional players,1,1.0,0.027027
esports gaming industry growth and professional players,2,1.0,0.054054
esports gaming industry growth and professional players,3,1.0,0.081081
esports gaming industry growth and professional players,4,1.0,0.108108
esports gaming industry growth and professional players,5,1.0,0.135135
